url,title,ministry,status,house,introduction_date,passed_ls,passed_rs,assent_date,type,short_title,bill_id,total_actions
https://prsindia.org/billtrack/the-chit-funds-amendment-bill-2019,"The Chit Funds (Amendment) Bill, 2019",Finance,Passed,Lok Sabha,,,,,Government,The Chit Funds (Amendment) Bill,1361,5
https://prsindia.org/billtrack/the-jammu-and-kashmir-reservation-amendment-bill-2023,"The Jammu and Kashmir Reservation (Amendment) Bill, 2023",Home Affairs,Passed,Lok Sabha,,,,,Government,The Jammu and Kashmir Reservation (Amendment) Bill,1362,5
https://prsindia.org/billtrack/the-integrated-goods-and-services-tax-extension-to-jammu-and-kashmir-bill-2017,"The Integrated Goods and Services Tax (Extension to Jammu and Kashmir) Bill, 2017",Finance,Pending,Lok Sabha,,,,,Government,The Integrated Goods and Services Tax (Extension to Jammu and Kashmir) Bill,1363,5
https://prsindia.org/billtrack/the-foreign-contribution-regulation-amendment-bill-2020,"The Foreign Contribution (Regulation) Amendment Bill, 2020",Finance,Passed,Lok Sabha,,,,,Government,The Foreign Contribution (Regulation) Amendment Bill,1364,5
https://prsindia.org/billtrack/the-warehousing-corporations-amendment-bill-2011,"The Warehousing Corporations (Amendment) Bill, 2011",Consumer Affairs and Food Distribution,Introduced,Lok Sabha,,,,,Government,The Warehousing Corporations (Amendment) Bill,1365,5
https://prsindia.org/billtrack/the-indian-maritime-university-bill-2007,"The Indian Maritime University Bill, 2007",,Passed,Lok Sabha,,,,,Government,The Indian Maritime University Bill,1366,5
https://prsindia.org/billtrack/the-salaries-allowances-of-ministers-amendment-bill-2009,"The Salaries & Allowances of Ministers (Amendment) Bill, 2009",Finance,Passed,Lok Sabha,,,,,Government,The Salaries & Allowances of Ministers (Amendment) Bill,1367,5
https://prsindia.org/billtrack/the-salary-allowances-and-pensions-of-members-of-parliament-amendment-bill-2010,"The Salary, Allowances and Pensions of Members of Parliament (Amendment) Bill, 2010",Parliamentary Affairs,Passed,Lok Sabha,,,,,Government,The Salary,1368,5
https://prsindia.org/billtrack/the-authority-for-advance-rulings-on-central-taxes-bill-2007,"The Authority for Advance Rulings on Central Taxes Bill, 2007",,Introduced,Lok Sabha,,,,,Government,The Authority for Advance Rulings on Central Taxes Bill,1369,5
https://prsindia.org/billtrack/the-constitution-119th-amendment-bill-2013,"The Constitution (119th Amendment) Bill, 2013",External Affairs,Passed,Lok Sabha,,,,,Government,The Constitution (119th Amendment) Bill,1370,5
https://prsindia.org/billtrack/the-central-universities-laws-amendment-bill-2008,"The Central Universities Laws (Amendment) Bill, 2008",,Passed,Lok Sabha,,,,,Government,The Central Universities Laws (Amendment) Bill,1371,5
https://prsindia.org/billtrack/the-delhi-rent-repeal-bill-2013,"The Delhi Rent (Repeal) Bill, 2013",Urban Development,Introduced,Lok Sabha,,,,,Government,The Delhi Rent (Repeal) Bill,1372,5
https://prsindia.org/billtrack/the-manipur-goods-and-services-tax-amendment-bill-2025,"The Manipur Goods and Services Tax (Amendment) Bill, 2025",Finance,Passed,Lok Sabha,,,,,Government,The Manipur Goods and Services Tax (Amendment) Bill,1373,5
https://prsindia.org/billtrack/the-punjab-municipal-corporation-law-extension-to-chandigarh-amendment-ordinance-2017,"The Punjab Municipal Corporation Law (Extension to Chandigarh) Amendment Ordinance, 2017",Law and Justice,Unknown,Unknown,,,,,Government,The Punjab Municipal Corporation Law (Extension to Chandigarh) Amendment Ordinance,1374,5
https://prsindia.org/billtrack/the-national-bank-for-agriculture-and-rural-development-amendment-bill-2017,"The National Bank for Agriculture And Rural Development (Amendment) Bill, 2017",Finance,Passed,Lok Sabha,,,,,Government,The National Bank for Agriculture And Rural Development (Amendment) Bill,1375,5
https://prsindia.org/billtrack/the-forward-contracts-regulation-amendment-bill-2006,"The Forward Contracts (Regulation) Amendment Bill, 2006",,Introduced,Lok Sabha,,,,,Government,The Forward Contracts (Regulation) Amendment Bill,1376,5
https://prsindia.org/billtrack/the-constitution-scheduled-castes-orders-amendment-bill-2014,"The Constitution (Scheduled Castes) Orders (Amendment) Bill, 2014",Social Justice and Welfare,Passed,Lok Sabha,,,,,Government,The Constitution (Scheduled Castes) Orders (Amendment) Bill,1377,5
https://prsindia.org/billtrack/the-national-anti-doping-bill-2021,"The National Anti-Doping Bill, 2021",Youth Affairs and Sports,Passed,Lok Sabha,,,,,Government,The National Anti-Doping Bill,1378,5
https://prsindia.org/billtrack/the-national-council-for-teacher-education-amendment-bill-2017,"The National Council for Teacher Education (Amendment) Bill, 2017",Health and Family Welfare,Passed,Lok Sabha,,,,,Government,The National Council for Teacher Education (Amendment) Bill,1379,5
https://prsindia.org/billtrack/the-foreign-educational-institutions-regulation-of-entry-and-operations-bill-2010,"The Foreign Educational Institutions (Regulation of Entry and Operations) Bill, 2010",Human Resource Development,Introduced,Lok Sabha,,,,,Government,The Foreign Educational Institutions (Regulation of Entry and Operations) Bill,1380,5
https://prsindia.org/billtrack/the-national-capital-territory-of-delhi-laws-special-provisions-second-bill-2007,"The National Capital Territory of Delhi Laws (Special Provisions) Second Bill, 2007",,Passed,Lok Sabha,,,,,Government,The National Capital Territory of Delhi Laws (Special Provisions) Second Bill,1381,5
https://prsindia.org/billtrack/the-competition-amendment-bill-2009,"The Competition (Amendment) Bill, 2009",Corporate Affairs,Passed,Lok Sabha,,,,,Government,The Competition (Amendment) Bill,1382,5
https://prsindia.org/billtrack/the-right-of-children-to-free-and-compulsory-education-second-amendment-bill-2017,"The Right of Children to Free and Compulsory Education (Second Amendment) Bill, 2017",Human Resource Development,Passed,Lok Sabha,,,,,Government,The Right of Children to Free and Compulsory Education (Second Amendment) Bill,1383,5
https://prsindia.org/billtrack/the-andhra-pradesh-reorganisation-bill-2014-telangana,"The Andhra Pradesh Reorganisation Bill, 2014 (Telangana)",Home Affairs,Passed,Lok Sabha,,,,,Government,The Andhra Pradesh Reorganisation Bill,1384,5
https://prsindia.org/billtrack/the-national-jute-board-bill-2006,"The National Jute Board Bill, 2006",,Passed,Lok Sabha,,,,,Government,The National Jute Board Bill,1385,5
https://prsindia.org/billtrack/the-sugar-cess-amendment-bill-2015,"The Sugar Cess (Amendment) Bill, 2015",Consumer Affairs and Food Distribution,Passed,Lok Sabha,,,,,Government,The Sugar Cess (Amendment) Bill,1386,5
https://prsindia.org/billtrack/the-protection-of-human-rights-amendment-bill-2019,"The Protection of Human Rights (Amendment) Bill, 2019",Home Affairs,Passed,Lok Sabha,,,,,Government,The Protection of Human Rights (Amendment) Bill,1387,5
https://prsindia.org/billtrack/the-essential-commodities-amendment-bill-2010,"The Essential Commodities (Amendment) Bill, 2010",Consumer Affairs and Food Distribution,Passed,Lok Sabha,,,,,Government,The Essential Commodities (Amendment) Bill,1388,5
https://prsindia.org/billtrack/the-central-universities-amendment-bill-2012,"The Central Universities (Amendment) Bill, 2012",Human Resource Development,Introduced,Lok Sabha,,,,,Government,The Central Universities (Amendment) Bill,1389,5
https://prsindia.org/billtrack/the-national-institutes-of-technology-amendment-bill-2010,"The National Institutes of Technology (Amendment) Bill, 2010",Human Resource Development,Passed,Lok Sabha,,,,,Government,The National Institutes of Technology (Amendment) Bill,1390,5
https://prsindia.org/billtrack/the-arms-amendment-bill-2019,"The Arms (Amendment) Bill, 2019",Home Affairs,Passed,Lok Sabha,,,,,Government,The Arms (Amendment) Bill,1391,5
https://prsindia.org/billtrack/the-right-to-information-amendment-bill-2019,"The Right to Information (Amendment) Bill, 2019","Personnel, Grievances and Pensions",Passed,Lok Sabha,,,,,Government,The Right to Information (Amendment) Bill,1392,5
https://prsindia.org/billtrack/the-state-bank-of-india-subsidiary-banks-amendment-bill-2010,"The State Bank of India (Subsidiary Banks) Amendment Bill, 2010",Finance,Passed,Lok Sabha,,,,,Government,The State Bank of India (Subsidiary Banks) Amendment Bill,1393,5
https://prsindia.org/billtrack/the-constitution-scheduled-tribe-order-amendment-bill-2011,"The Constitution (Scheduled Tribe) Order (Amendment) Bill, 2011",Tribal Affairs,Passed,Lok Sabha,,,,,Government,The Constitution (Scheduled Tribe) Order (Amendment) Bill,1394,5
https://prsindia.org/billtrack/the-prevention-of-money-laundering-amendment-bill-2008,"The Prevention of Money Laundering (Amendment) Bill, 2008",,Passed,Lok Sabha,,,,,Government,The Prevention of Money Laundering (Amendment) Bill,1395,5
https://prsindia.org/billtrack/draft-the-healthcare-service-personnel-and-clinical-establishments-prohibition-of-violence-and-damage-to-property-bill-2019,"Draft The Healthcare Service Personnel and Clinical Establishments (Prohibition of violence and damage to property) Bill, 2019",Health and Family Welfare,Unknown,Unknown,,,,,Government,Draft The Healthcare Service Personnel and Clinical Establishments (Prohibition of violence and damage to property) Bill,1396,5
https://prsindia.org/billtrack/the-indian-institutes-of-information-technology-bill-2014,"The Indian Institutes of Information Technology Bill, 2014",Human Resource Development,Passed,Lok Sabha,,,,,Government,The Indian Institutes of Information Technology Bill,1397,5
https://prsindia.org/billtrack/the-national-sports-governance-bill-2025,"The National Sports Governance Bill, 2025",Youth Affairs and Sports,Passed,Lok Sabha,,,,,Government,The National Sports Governance Bill,1398,5
https://prsindia.org/billtrack/draft-space-activities-bill-2017,"Draft Space Activities Bill, 2017",Space,Unknown,Unknown,,,,,Government,Draft Space Activities Bill,1399,5
https://prsindia.org/billtrack/the-motor-vehicles-amendment-bill-2015,"The Motor Vehicles (Amendment) Bill, 2015",Roads,Passed,Lok Sabha,,,,,Government,The Motor Vehicles (Amendment) Bill,1400,5
https://prsindia.org/billtrack/the-national-academic-depository-bill-2011,"The National Academic Depository Bill, 2011",Human Resource Development,Introduced,Lok Sabha,,,,,Government,The National Academic Depository Bill,1401,5
https://prsindia.org/billtrack/the-railway-property-unlawful-possession-amendment-bill-2008,"The Railway Property (Unlawful Possession) Amendment Bill, 2008",Railways,Passed,Lok Sabha,,,,,Government,The Railway Property (Unlawful Possession) Amendment Bill,1402,5
https://prsindia.org/billtrack/the-jammu-and-kashmir-reorganisation-amendment-bill-2021,"The Jammu and Kashmir Reorganisation (Amendment) Bill, 2021",Home Affairs,Passed,Lok Sabha,,,,,Government,The Jammu and Kashmir Reorganisation (Amendment) Bill,1403,5
https://prsindia.org/billtrack/the-sashastra-seema-bal-bill-2006,"The Sashastra Seema Bal Bill, 2006",,Passed,Lok Sabha,,,,,Government,The Sashastra Seema Bal Bill,1404,5
https://prsindia.org/billtrack/the-coal-regulatory-authority-bill-2013,"The Coal Regulatory Authority Bill, 2013",Coal,Pending,Lok Sabha,,,,,Government,The Coal Regulatory Authority Bill,1405,5
https://prsindia.org/billtrack/the-indian-forest-amendment-bill-2012,"The Indian Forest (Amendment) Bill, 2012",Environment and Forests,Withdrawn,Rajya Sabha,,,,,Government,The Indian Forest (Amendment) Bill,1406,5
https://prsindia.org/billtrack/the-life-insurance-corporation-amendment-bill-2008,"The Life Insurance Corporation (Amendment) Bill, 2008",,Introduced,Lok Sabha,,,,,Government,The Life Insurance Corporation (Amendment) Bill,1407,5
https://prsindia.org/billtrack/the-limited-liability-partnership-bill-2006,"The Limited Liability Partnership Bill, 2006",,Introduced,Rajya Sabha,,,,,Government,The Limited Liability Partnership Bill,1408,5
https://prsindia.org/billtrack/the-surrogacy-regulation-bill-2016,"The Surrogacy (Regulation) Bill, 2016",Health,Pending,Lok Sabha,,,,,Government,The Surrogacy (Regulation) Bill,1409,5
https://prsindia.org/billtrack/the-assam-legislative-council-bill-2013,"The Assam Legislative Council Bill, 2013",Law and Justice,Introduced,Rajya Sabha,,,,,Government,The Assam Legislative Council Bill,1410,5
https://prsindia.org/billtrack/the-assisted-reproductive-technology-regulation-bill-2020,"The Assisted Reproductive Technology (Regulation) Bill, 2020",Health and Family Welfare,Passed,Lok Sabha,,,,,Government,The Assisted Reproductive Technology (Regulation) Bill,1411,5
https://prsindia.org/billtrack/the-enforcement-of-security-interest-and-recovery-of-debts-laws-amendment-bill-2011,"The Enforcement of Security Interest and Recovery of Debts Laws (Amendment) Bill, 2011",Finance,Passed,Lok Sabha,,,,,Government,The Enforcement of Security Interest and Recovery of Debts Laws (Amendment) Bill,1412,5
https://prsindia.org/billtrack/the-constitution-scheduled-tribes-order-amendment-bill-2024,"The Constitution (Scheduled Tribes) Order (Amendment) Bill, 2024",Tribal Affairs,Passed,Lok Sabha,,,,,Government,The Constitution (Scheduled Tribes) Order (Amendment) Bill,1413,5
https://prsindia.org/billtrack/the-commercial-courts-commercial-division-and-commercial-appellate-division-of-high-courts-ordinance-2015,"The Commercial Courts, Commercial Division and Commercial Appellate Division of High Courts Ordinance, 2015",Law and Justice,Unknown,Unknown,,,,,Government,The Commercial Courts,1414,5
https://prsindia.org/billtrack/the-general-insurance-business-nationalisation-amendment-bill-2021,"The General Insurance Business (Nationalisation) Amendment Bill, 2021",Finance,Passed,Lok Sabha,,,,,Government,The General Insurance Business (Nationalisation) Amendment Bill,1415,5
https://prsindia.org/billtrack/the-aadhaar-and-other-laws-amendment-bill-2018,"The Aadhaar and Other Laws (Amendment) Bill, 2018",Law and Justice,Pending,Lok Sabha,,,,,Government,The Aadhaar and Other Laws (Amendment) Bill,1416,5
https://prsindia.org/billtrack/the-dentists-amendment-bill-2017,"The Dentists (Amendment) Bill, 2017",Health and Family Welfare,Introduced,Lok Sabha,,,,,Government,The Dentists (Amendment) Bill,1417,5
https://prsindia.org/billtrack/the-factoring-regulation-amendment-bill-2020,"The Factoring Regulation (Amendment) Bill, 2020",Finance,Passed,Lok Sabha,,,,,Government,The Factoring Regulation (Amendment) Bill,1418,5
https://prsindia.org/billtrack/the-life-insurance-corporation-amendment-bill-2009,"The Life Insurance Corporation (Amendment) Bill, 2009",Finance,Passed,Lok Sabha,,,,,Government,The Life Insurance Corporation (Amendment) Bill,1419,5
https://prsindia.org/billtrack/the-payment-and-settlement-systems-amendment-bill-2014,"The Payment and Settlement Systems (Amendment) Bill, 2014",Finance,Passed,Lok Sabha,,,,,Government,The Payment and Settlement Systems (Amendment) Bill,1420,5
https://prsindia.org/billtrack/the-commercial-courts-commercial-division-and-commercial-appellate-division-of-high-courts-bill-2015-772,"The Commercial Courts, Commercial Division and Commercial Appellate Division of High Courts Bill, 2015",Law and Justice,Passed,Lok Sabha,,,,,Government,The Commercial Courts,1421,5
https://prsindia.org/billtrack/the-national-capital-territory-of-delhi-laws-special-provisions-second-bill-2009,"The National Capital Territory of Delhi Laws (Special Provisions) Second Bill, 2009",Urban Development,Passed,Lok Sabha,,,,,Government,The National Capital Territory of Delhi Laws (Special Provisions) Second Bill,1422,5
https://prsindia.org/billtrack/the-registration-of-births-and-deaths-amendment-bill-2023,"The Registration of Births and Deaths (Amendment) Bill, 2023",Home Affairs,Passed,Lok Sabha,,,,,Government,The Registration of Births and Deaths (Amendment) Bill,1423,5
